names,scores,logfoldchanges,pvals,pvals_adj
PNPLA2,1.1301454,0.41402003,0.2584149576936857,1.0
PRKCH,1.1289724,0.38990882,0.2589094548250288,1.0
KDM2B,1.1289724,1.2424493,0.2589094548250288,1.0
ARRB2,1.128386,1.6161346,0.2591569491035701,1.0
TMEM248,1.1219347,0.51622534,0.2618902046481507,1.0
CDYL,1.1195887,2.080022,0.2628890368718899,1.0
IFIT1,1.1166564,1.3716624,0.2641412713106104,1.0
AC073896.4,1.113724,1.3322222,0.26539761288208186,1.0
ARHGEF3,1.113724,0.63022536,0.26539761288208186,1.0
TRA2A,1.1125511,0.47044525,0.26590130009953117,1.0
GIMAP8,1.1090322,0.71718055,0.2674163087791558,1.0
IL1RL1,1.1031674,27.659872,0.2699544896556276,1.0
ADAR,1.1014079,0.42821127,0.27071915564965043,1.0
GNLY,1.1008215,1.7705932,0.2709743739007183,1.0
BTNL9,1.100235,0.9296654,0.2712297569761506,1.0
PTPN6,1.0978891,2.4532628,0.2722529378909785,1.0
MTND2P28,1.0978891,1.1166853,0.2722529378909785,1.0
DACH1,1.0978891,1.284855,0.2722529378909785,1.0
ZNF263,1.0978891,1.2000932,0.2722529378909785,1.0
ETS1,1.0973026,0.17359595,0.27250914536443405,1.0
SSBP2,1.0961297,1.4374387,0.27302205513168387,1.0
CEACAM5,1.0949566,2.6946566,0.27353562477846627,1.0
LTB,1.0943701,2.2893949,0.2737926571009547,1.0
SDCBP,1.0908513,0.29688233,0.2753383171212074,1.0
