names,scores,logfoldchanges,pvals,pvals_adj
SLC12A5,-1.7172326,-1.0696716,0.08593668519944297,0.6978719796426519
WDR83OS,-1.7180312,-0.09371725,0.08579093890169244,0.6970983444187155
PABPC4,-1.7184137,-0.10983405,0.08572117295645487,0.6967009715390039
OTUD5,-1.7191291,-0.16859789,0.08559086396621578,0.6958112203056821
NBN,-1.7192788,-0.13907674,0.08556361026429035,0.6957590280950184
SNRNP35,-1.720094,-0.42624652,0.08541535202930249,0.694891862696854
AC016734.1,-1.7203934,-0.6980945,0.08536094200360235,0.6946184257193723
MFF,-1.7208593,-0.11831824,0.08527635988359346,0.6940992724037258
BCAP29,-1.7219573,-0.14631952,0.08507725583699319,0.6926474977894258
ARL13B,-1.7221236,-0.25264373,0.08504712137748822,0.6925709986643738
TMEM126B,-1.7221403,-0.09459209,0.0850441084063367,0.6925709986643738
