names,scores,logfoldchanges,pvals,pvals_adj
SYNGR1,-0.21304925,-0.20813906,0.8312885462109638,1.0
EPHA1,-0.21311815,-0.10707105,0.8312348112107715,1.0
AL158206.1,-0.21338746,-0.1031166,0.8310247637823225,1.0
ZBED2,-0.21345009,-0.08133458,0.8309759172725718,1.0
FLNA,-0.21353151,0.032376185,0.8309124177861532,1.0
SEC31B,-0.21357535,0.07219827,0.8308782262122433,1.0
RIOX1,-0.21363172,0.0023892748,0.8308342660876459,1.0
ZNF93,-0.21367556,-0.020597605,0.830800075245594,1.0
CDH24,-0.2138384,-0.055915836,0.8306730834940778,1.0
ENTPD3-AS1,-0.21418913,-0.34192225,0.8303995778215344,1.0
PDXK,-0.21419539,0.070785776,0.8303946939782909,1.0
BNIP3,-0.21435197,0.03490601,0.8302726000269899,1.0
WDR74,-0.21435823,-0.09945252,0.8302677163541506,1.0
SNX16,-0.21437702,-0.2860191,0.8302530653749725,1.0
GPHN,-0.21445844,-0.06623663,0.8301895784805275,1.0
KDELR2,-0.21481542,0.15395972,0.8299112259577717,1.0
TTC38,-0.21484047,-0.30191344,0.8298916932485265,1.0
HPN,-0.21522878,-0.26963988,0.8295889497057884,1.0
MAMDC4,-0.2153791,-0.25282648,0.8294717654470904,1.0
MOCS3,-0.21585509,-0.11637568,0.8291007070010126,1.0
RPUSD2,-0.21599287,-0.10586275,0.8289933024569699,1.0
GNG7,-0.21636866,-0.17449267,0.8287003972251149,1.0
FZD3,-0.21650644,-0.2589228,0.8285930046048384,1.0
DMAP1,-0.21657534,-0.05903052,0.8285393094959487,1.0
RPS29P3,-0.21666302,0.13928942,0.8284709714251814,1.0
CARNS1,-0.21679454,-0.33681384,0.8283684667533895,1.0
ZNF7,-0.21680707,0.011849601,0.8283587045561012,1.0
FAN1,-0.21696365,-0.32099134,0.8282366793273783,1.0
MTURN,-0.217139,-0.12588498,0.8281000159926131,1.0
ZDHHC16,-0.21723922,0.009675676,0.828021924994621,1.0
AL590762.3,-0.21727052,-0.22104198,0.8279975219063378,1.0
CEP44,-0.21729559,0.1165991,0.827977999555255,1.0
DUS3L,-0.2174459,-0.010649659,0.8278608676809142,1.0
MCM3AP,-0.21752106,-0.32882792,0.8278023031792268,1.0
SMG8,-0.2175962,-0.36790136,0.8277437396349481,1.0
RNASEL,-0.2176839,-0.089089334,0.8276754167104353,1.0
PGS1,-0.21772774,-0.088510096,0.8276412557371736,1.0
REPS1,-0.21779037,0.15776761,0.8275924549124639,1.0
ZNF718,-0.21782167,-0.08099007,0.827568054749717,1.0
ZNF354B,-0.21789058,-0.107255206,0.8275143749775592,1.0
SLC50A1,-0.21792814,0.07438673,0.8274850954414523,1.0
WDSUB1,-0.21794693,-0.3015899,0.8274704557633136,1.0
HADHB,-0.21804088,0.118438095,0.8273972582719628,1.0
TMEM62,-0.21818493,-0.33928066,0.8272850250308542,1.0
XPNPEP3,-0.2182601,-0.016111052,0.8272264699573721,1.0
AC092171.2,-0.21847303,-0.20881009,0.8270605691329717,1.0
CTTNBP2NL,-0.21849808,-0.27931678,0.8270410518961913,1.0
PHF7,-0.21856071,-0.19613071,0.8269922592716638,1.0
DEPDC5,-0.21856697,0.11364689,0.8269873800459422,1.0
ERV3-1,-0.21862334,-0.41201583,0.8269434673150299,1.0
RNF32,-0.2186985,-0.20643489,0.8268849178489455,1.0
ATP8B4,-0.21942501,-0.24772733,0.8263189893378793,1.0
SERPINB9P1,-0.21953148,-0.5794906,0.8262360591110093,1.0
TCTE3,-0.21955027,-0.065582916,0.8262214245662809,1.0
PLEKHA8P1,-0.21963796,-0.30843937,0.8261531308225132,1.0
NDUFA12,-0.21981332,0.11744191,0.8260165472811171,1.0
ZNF542P,-0.22014526,-0.37008417,0.8257580285669884,1.0
EXOC6B,-0.22023293,-0.08965114,0.8256897437576902,1.0
ZNF90,-0.2202392,-0.05297709,0.8256848663217626,1.0
TONSL,-0.22036447,-0.3846113,0.8255873190162806,1.0
AC106820.1,-0.2204271,-0.4785035,0.8255385463731574,1.0
CYP51A1P2,-0.22043961,-0.3424419,0.8255287919253254,1.0
MTHFS,-0.22048973,-0.16059828,0.8254897744033552,1.0
MNT,-0.22051477,0.049509462,0.8254702658040051,1.0
CCDC28B,-0.22053982,-0.21342668,0.8254507573124271,1.0
FAM98C,-0.2205774,-0.089490846,0.8254214947771584,1.0
AL096865.1,-0.22058994,-0.40610206,0.8254117406526342,1.0
BEND3,-0.22067761,-0.35064533,0.825343462535696,1.0
AL158201.1,-0.22072145,-0.3487767,0.8253093239726219,1.0
AC026124.2,-0.22077782,-0.13726096,0.8252654320197996,1.0
DTWD2,-0.22080287,-0.42056304,0.8252459246605325,1.0
CYSLTR1,-0.22084045,0.01531704,0.8252166638239593,1.0
SRP14-AS1,-0.22085299,-0.41142598,0.8252069102657282,1.0
CLPB,-0.22090308,-0.15168332,0.8251678963026415,1.0
AC022968.1,-0.22109097,-0.3360112,0.8250215977876415,1.0
KBTBD8,-0.22129765,0.16499715,0.8248606764405555,1.0
